Raw Text,JSON Text
Stream of thought 20 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Young Parent Working Remotely.""}"
Stream of thought 21 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Young Parent Working Remotely.""}"
Stream of thought 22 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Young Parent Working Remotely.""}"
Stream of thought 23 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Young Parent Working Remotely.""}"
Stream of thought 24 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Young Parent Working Remotely.""}"
Stream of thought 25 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Young Parent Working Remotely.""}"
Stream of thought 26 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Young Parent Working Remotely.""}"
Stream of thought 27 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Young Parent Working Remotely.""}"
Stream of thought 28 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Young Parent Working Remotely.""}"
Stream of thought 29 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Young Parent Working Remotely.""}"
Stream of thought 30 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Young Parent Working Remotely.""}"
Stream of thought 31 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Young Parent Working Remotely.""}"
Stream of thought 32 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Young Parent Working Remotely.""}"
Stream of thought 33 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Young Parent Working Remotely.""}"
Stream of thought 34 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Young Parent Working Remotely.""}"
Stream of thought 35 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Young Parent Working Remotely.""}"
Stream of thought 36 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Young Parent Working Remotely.""}"
Stream of thought 37 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Young Parent Working Remotely.""}"
Stream of thought 38 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Young Parent Working Remotely.""}"
Stream of thought 39 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Young Parent Working Remotely.""}"
Stream of thought 40 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Young Parent Working Remotely.""}"
Stream of thought 41 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Young Parent Working Remotely.""}"
Stream of thought 42 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Young Parent Working Remotely.""}"
Stream of thought 43 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Young Parent Working Remotely.""}"
Stream of thought 44 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Young Parent Working Remotely.""}"
Stream of thought 45 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Young Parent Working Remotely.""}"
Stream of thought 46 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Young Parent Working Remotely.""}"
Stream of thought 47 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Young Parent Working Remotely.""}"
Stream of thought 48 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Young Parent Working Remotely.""}"
Stream of thought 49 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Young Parent Working Remotely.""}"
Stream of thought 50 for Young Parent Working Remotely.,"{""profile_name"": ""Young Parent Working Remotely"", ""profile_description"": ""32-year-old remote worker with a toddler at home"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Young Parent Working Remotely.""}"
Stream of thought 1 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Freelancer with ADHD.""}"
Stream of thought 2 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Freelancer with ADHD.""}"
Stream of thought 3 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Freelancer with ADHD.""}"
Stream of thought 4 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Freelancer with ADHD.""}"
Stream of thought 5 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Freelancer with ADHD.""}"
Stream of thought 6 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Freelancer with ADHD.""}"
Stream of thought 7 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Freelancer with ADHD.""}"
Stream of thought 8 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Freelancer with ADHD.""}"
Stream of thought 9 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Freelancer with ADHD.""}"
Stream of thought 10 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Freelancer with ADHD.""}"
Stream of thought 11 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Freelancer with ADHD.""}"
Stream of thought 12 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Freelancer with ADHD.""}"
Stream of thought 13 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Freelancer with ADHD.""}"
Stream of thought 14 for Freelancer with ADHD.,"{""profile_name"": ""Freelancer with ADHD"", ""profile_description"": ""29-year-old designer with diagnosed ADHD"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Freelancer with ADHD.""}"
